image_id,label,tags,fmt,sel,sel_kind,sel_src,in_p1,in_p2,n_p1,n_p2,p1,p2,kinds,ocr,sec,two,et,file,pred,long,strat,stage
001835,2022-07-12,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,122.07 120171,4.0,False,NONE,001835.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001846,2021-09-23,,YYYY.MM.DD,2023-12-09,CMP6_YMD,p2,False,False,1,1,2023-12-09,2023-12-09,CMP6_YMD,VF || SxFaaB || 0.81315   || EXP:2021709/23 || 231209 || 000000843254,1.1,False,전부틀림,001846.jpg,2023-12-09,1253,mid,C 후보는 있는데 전부 오답(오독)
001852,2022-08-13,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,3 || EXP || 08 18 || 714377504332 || LOT: || ED4891 || EXP: || U.U 08 13 || 47143775043321 || LOT || ED4891 || EXP: || O 08 13 || EXP || 4714377504332 || LOT: || ED4891 || EXP: || 08 13 || O || 3 || 71437750433 || EXP || 08 13 || 71437711504332 || LOT: || 4891 || EXP: || 08 18 || EXF || 18 || 714377,10.6,False,NONE,001852.jpg,NONE,1188,mid,D 후보 없음(미검출/전부 미인식)
001853,2022-08-13,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,S || 8 || 8 || S || 8 || 18 || EXP || 08 || 8 || 8,4.5,False,NONE,001853.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001854,2022-01-18,,YYYY.MM.DD,2022-12-10,YYYY,p1@640,False,False,1,1,2022-12-10,2022-12-10,YYYY,4889  01 || 488   || 69  8. || 571 70A   S 2 2022.   12 10  L O  0 H9 11 000  21     PE  02-3431-0100  20170275127-21 A11 2 2135C  01.18 717 SA a,2.7,False,월/일틀림,001854.jpg,2022-12-10,1344,mid,C 후보는 있는데 전부 오답(오독)
001860,2022-07-06,,YY.MM.DD,2030-10-05,CMP6_YMD,erode2/p1@640,False,False,2,2,2030-10-05;NONE-07-08,2030-10-05;NONE-07-08,CMP6_YMD;MMDD,T491 || AO || AANE SANG || 4   || e || 8 || ie || 42 || 0 || 4 080-996-77 || OO  LH8 500 mLE1 g 1.08 m  100 g 900 kcal ||    4 EA E AN .13 E S || ww.fontarastyle.com 07 || 00709 00 0D ||  ||  || 2RN ||   ||  || 3 || H || T || AOE ||  080-6-7 || GO 8L48 500 m 0O meLit g 108 n 100 g 90 cal ||    y   E,5.2,False,전부틀림,001860.jpg,2030-10-05,640,small,C 후보는 있는데 전부 오답(오독)
001864,2023-08-04,,DD.MM.YYYY,NONE,,,False,False,0,0,,,,T4e  JJENTIA TT || L NERODI SSEPPIA || 4.0308 || A  A   o ESTHE 2S909 04108/2023 L2172 || 1Is || 1991 ||        IH in ||  n RATE 40 2 || I6HIKA 9 3 1  || 6T3eE SIENTIA  ||  ND DISSEPPIA || 4 ||      FO E 590 0408/2023 L2172 || T089 || 795  ||    CE S M E IN IN 16 ||  - CE R  2 ||  1482 1  || 6TIE  |,8.5,False,NONE,001864.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001868,2022-07-NONE,,MON YYYY,NONE,,,False,False,0,0,,,,12 ||  1820 || 4E1026 || 17X || P031 || TO R  4H29 || 41026 || 17X ||     || 422RW || L2 ||  E1026 || 1TT ||  ||  || T,4.4,False,NONE,001868.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001871,2022-11-10,2,YYYY.MM.DD,2020-11-10,YYYY,p2,True,False,2,2,2020-11-10;2022-11-10,2020-11-10,YYYY,ED FOR /EMBALLE POUR || ITeWG  || EXP.2022/11/10  Y/M/D  PR0:2020-11/10 e visit www.real- rec.pes Bang Kho Laem  Bangkok 10 || PBAGRB326/H1,1.4,True,연도만틀림,001871.jpg,2020-11-10,1408,mid,B 1패스엔 있었는데 2패스가 지움
001874,2021-10-22,d,DD.MM.YY,2022-10-21,YY,p2,False,False,1,1,2022-10-21,2022-10-21,YY,H2 8:702 || KAKAHALIGER FLING 10 Uatate || OOZH || E120mg 6  123g 38  8100.59 101  || EC OIN FOURRAGE AU CACAID 10 - 0mg 0  6.89 13  09 .89 12  raite piled || tr || n || 570 211 201 || 22.10.21,1.7,False,전부틀림,001874.jpg,2022-10-21,1222,mid,C 후보는 있는데 전부 오답(오독)
001875,2022-10-21,,YY.MM.DD,2021-12-01,CMP6_YMD,p2,True,False,1,1,2022-10-21,2021-12-01,CMP6_YMD,RL || C 83 || 570 211 201 22.10.21,1.2,False,전부틀림,001875.jpg,2021-12-01,640,small,B 1패스엔 있었는데 2패스가 지움
001878,2021-11-03,,DD.MM.YYYY,2021-01-03,DMY4,p1@640,False,False,1,1,2021-01-03,2021-01-03,DMY4,BE A  || 03/1/2021 H3 18:22 ||  2 2    F,1.2,False,월/일틀림,001878.jpg,2021-01-03,640,small,C 후보는 있는데 전부 오답(오독)
001880,2024-09-01,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,8 98  || 29815 ||  A || P 80497 ||  I S P || 9981 || R   || ae 80497 || 2 || 2II09 || Pe || ee || VIEOP || P 06 7W ||  || SN || WO E || PO,5.0,False,NONE,001880.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001884,2021-09-09,,DD.MM.YYYY,2021-09-11,DMY4,p2,True,False,1,1,2021-09-09,2021-09-11,DMY4,GALLETAS CON ARA || MISCOITONS COM ARANDOS || B E O    O   HE  B0g    35   MOKA : suchympt CIASTECKAZ  ZURAWINA es e COOKIE URI DE AFINE o   ||  2003JL 0913:11 09/09/2021 L.20-3636 80ge,1.5,False,일만틀림,001884.jpg,2021-09-11,640,small,B 1패스엔 있었는데 2패스가 지움
001899,2021-11-29,,MON DD YYYY,NONE-12-17,MMDD,erode2/p1@640,False,False,1,1,NONE-12-17,NONE-12-17,MMDD,BBE:NOU 29 2021 || HEE EAE E || 27 || FXE LE7 142H AE 51 EAI A   AA HH-AC- 8 g87al 4 4 4 e 74  || BBE:NOU 29 2021 || A  A 2   20 7 42 51 00104 || 488 E4E8 JAHF2 MR-38 APR-4 MAJN- G9. 00 g387kcal 9 OCT-109NO/-1DEC-2 RAR6 4e 49 -N8 H  E || BE NOU 29 2021 || H  A   0   S1 0 0  || 488 RHEB  WAR A AJ A 0,5.3,False,전부틀림,001899.jpg,NONE-12-17,1415,mid,C 후보는 있는데 전부 오답(오독)
001900,2021-11-29,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,BBENOU 29 2021 || LF0517 CEE 48548 38 ENTEN2 ASWEA A -44 ENA RER SA US NT E 4 1452 S   || 81 9640 1 531 || 1411 || BSENOU 29 2021 || T10512 L 40848  T A A -8 E  33 Ns N TE 4 BA 2 a || 1 6 4 I LET || 1411 || BSE-NOU 29 2021 || . || 25 CRAENE RER204  || 1 IO T || 030 UE || R0 || B || 8459 || BRENGU 29,7.0,False,NONE,001900.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001924,2022-01-21,b,YYYY.MM.DD,NONE,,,False,False,0,0,,,,CASHLEWANUT Roasted || 77HA4 || HALE100  || CACHEWAUT Roasted || 707H4 7HALE100  300g EC || ORSHENUT Roasted || 72714 HALE100  3 0  300g  g S || CASHLEWANUT Roasted || 77HL HALE100  300g || CANIEWAUT Roasted || 77HAL || 7HLE100  || CASHEWNUT Roasted || F || 707HAL FH4LE100  300g || CACHEWAUT Roasted,9.5,False,NONE,001924.jpg,NONE,1245,mid,D 후보 없음(미검출/전부 미인식)
001925,2022-01-21,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,Roasted || SEDa || 707HA4 HAE10  300g Q2 || Roasted || GER || 7A HAL100  3 300g OLEe || Roasted || DAE || 707H44 7HLE100  8 Qd ET2A || Roasted || 7074 1E10093 3000 || Roasted || 707HA4 THALE100  300g E OE4 || CANREWNUT Roasted || E || 707HA4 H100  300g eL2 ,4.2,False,NONE,001925.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001942,2022-05-27,,DD.MM.YYYY,2021-12-20,CMP6_YMD,p1@640,False,False,1,1,2021-12-20,2021-12-20,CMP6_YMD,BE 27 02022 211220:B5CIA || ABI || FREE FROM GLUTEN,0.9,False,전부틀림,001942.jpg,2021-12-20,640,small,C 후보는 있는데 전부 오답(오독)
001944,2023-09-29,t,YYYY.MM.DD,NONE,,,False,False,0,0,,,,BLACPITE 0316 EST EFORE 2-9-990951 || U PITED 21 ET RE 23-055 || BLAC PITED 8 02066 BEST EFORE: 21223-19-29 -09:50 || BUD PITE N 866 EST E512-9-3  9.5 || BLAC PITE 240/016002816 BEST EFORE 2-9-29 -09:59,3.8,False,NONE,001944.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001945,2021-08-NONE,,MM.YYYY,NONE,,,False,False,0,0,,,,HSN || Dcn : || Best before end: || Mindestens haltbar bis Ende: || Cn nmnt: || A cn  ec  || Ten minste houdbaar tot einde: || 08 2021 || 063 2 || Dc n || Best before end: || Mindestens haltbar bis Ende: || Con : || A coner de p  rence avant fin: || Ten minste houdbaar tot einde: || 08 2021 || 63 20,12.6,False,NONE,001945.jpg,NONE,1276,mid,D 후보 없음(미검출/전부 미인식)
001946,2021-08-NONE,,MM.YYYY,2021-02-08,SP_DMY,erode2/p1@640,False,False,1,1,2021-02-08,2021-02-08,SP_DMY,Da onsuman: Best before end: Be efo bs nde: Be. Aon  nde. 8 2 O 2 1 || O 6 3 2 A || s onutne: Best beore enda Bn ebnde Mn C 8 2 o 2 1 || O 6 3 2 . || Da cnsumareine: Ben befois Ende Best before end: Be o  e Acen Acomommrtt ende: 8 2 O 21 || 06 3 2 P,4.1,False,월/일틀림,001946.jpg,2021-02-08,640,small,C 후보는 있는데 전부 오답(오독)
001947,2022-08-10,2,DD MON YYYY,2020-08-10,CMP6_DMY,p2,False,False,1,1,2020-08-10,2020-08-10,CMP6_DMY,f Net weight 300g / 549keal || EXP:10 AU6 2022 || Ma a ae MF6:10 AUG 2020 LOT:BE/VCCS-100820: 10-B05,1.7,True,연도만틀림,001947.jpg,2020-08-10,1232,mid,C 후보는 있는데 전부 오답(오독)
001954,2021-10-NONE,,MON YYYY,2027-10-NONE,MON_Y,p2,False,False,1,1,2021-07-04,2027-10-NONE,MON_Y,Aconsommer de preference Cholestirallesterol mg OCT 2021  7  T 4E 213mg 11  29 7  19 8871   g 8  89 Poid net NeWeittogewicht:   H W    BICUTERE DE L PINTE DU RAZ A H    40g 1 EMB 29 168 A   4ig 40g  185kcal  3g 5  g g 40  3488430 011402  is exxtra fi,2.8,False,연도만틀림,001954.jpg,2027-10-NONE,640,small,C 후보는 있는데 전부 오답(오독)
001962,2027-03-21,,YY.MM.DD,2022-10-12,CMP6_DMY,p2,True,False,2,2,2022-10-12;2027-03-21,2021-11-01;2022-10-12,CMP6_DMY;SP_YMD, || 27/03/21 11:01 || 121022LUC1 HC1,1.2,False,전부틀림,001962.jpg,2022-10-12,640,small,B 1패스엔 있었는데 2패스가 지움
001969,2021-08-NONE,,MM.YYYY,2030-02-02,SP_DMY,p2,True,True,2,2,2021-08-NONE;2030-02-02,2021-08-NONE;2030-02-02,MMYYYY;SP_DMY,Best Before 08/202  2 || 036CAALB03 || 4141 9 7 A ||  A N ||  S A  B CO B    B  8 || FRUSU || Best Before 08/2021  m || 036CAALB03 || 41419 71474 ||  B   PA  A  B A C B 2  B 2 2 30    0 C,5.3,False,전부틀림,001969.jpg,2030-02-02,1423,mid,A 2패스 후보에 정답 있음(선택 실패)
001975,2021-02-26,d,DD.MM.YY,2026-02-21,CMP6_YMD,p2,False,False,1,1,2026-02-21,2026-02-21,CMP6_YMD,DOMATES CORBASI Icindekil  || a || . || Bsi Ogeleri 0  i || 2 0   0  3 erdigimizi geke || Doymus ya Karbonhidrat 0 6g 0 6g 0 2g 1 1 g 1 6g 1 4g 2 9g 0 5g   4 il6 Yaklasik 4 Porsiyon Gida isletn ve Ticaret Dr. Adnan buyukdeniz Cad || ge SA1 P.NO:1398 TETT 26.02.21 || 7A mondi Mondi Kalenobeel 6006378,2.4,False,전부틀림,001975.jpg,2026-02-21,1448,mid,C 후보는 있는데 전부 오답(오독)
001976,2026-02-21,,YY.MM.DD,NONE,,,False,False,0,0,,,,DMATES CORBASinker Tor ||   onsantre ben kerevhau || Kaynayana kadar kanstiralim  || . || n Ogeleri Boymus yag bonhidrat Enerji ve kcaio  s kcal/ 230 K coorba icin 0 2g r  2 9g verdigimizi gostermektedir Y akaorsiyon 3 .3 3 Gida isletn ve Ticaret Dr. Adnan buyukdehiz || tein ge OT 0.69 0.6g SETTN  |,12.6,False,NONE,001976.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001979,2020-11-04,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,,3.8,False,NONE,001979.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
001981,2022-10-15,,YYYY.MM.DD,2019-01-11,CMP6_YMD,p2,False,False,1,1,2019-01-11,2019-01-11,CMP6_YMD,MP19011 || A71202210.15   || MP190111 || A202210.15,1.6,False,전부틀림,001981.jpg,2019-01-11,640,small,C 후보는 있는데 전부 오답(오독)
001987,2021-12-28,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,OEF BIOYUG CARAMEL 3F2F0  HAA 08 S010 || 2830 || o || W 1 000 || ilk 7 CH4.64   90gC05 kal || 701    3.31   || BIO YUGA CARAMEL 8 PP2FOy 3F Brolo HA4 010 x00 F ||   202 12. 2 || 31019 || W 1 000 || ilk 712712 2   CH  4.64   90g 105 kcallZr || 7    3.31   || BIOOYUGA ARAMEL 8 MDF21 2F Grolg PAM 0011 ,15.6,False,NONE,001987.jpg,NONE,1310,mid,D 후보 없음(미검출/전부 미인식)
001988,2021-12-28,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,BIO CARAMEL YUGA SF2FON H || 3 202 18350 || filk W 1 000 K 0 z  08.CHE 4 64   8 903 || BIOR  CARYAMELS YUGA Fkoy R || 3 2025 28380 || ilK W V1 000 L11 8 1x1  98.cH 464  1 21 9C3 || BIO CARAMEL YUGA SF2rOu 4A || 28a0 || W 1 000 903 05 kca || X || ilk || BIO ARAMEL YUGA || W 1 000 9Cg 05 kce || BIO CA,6.9,False,NONE,001988.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002001,2022-01-27,,YYYY.MM.DD,2022-02-01,YYYY,p2,True,False,1,1,2022-01-27,2022-02-01,YYYY,RAN Mo Korea || tional M Macaroni Corn Snack || S || X /84 g  293.9 kcal  7LIC || QATHO 12 58   || 2022. 01.27DE,1.2,False,월/일틀림,002001.jpg,2022-02-01,1400,mid,B 1패스엔 있었는데 2패스가 지움
002008,2022-01-14,,YYYY.MM.DD,2029-12-NONE,YYMM,p1@640,False,False,1,1,2029-12-NONE,2029-12-NONE,YYMM,Sweet Taste ||    90     i aouUs-nau / ingredients Coconut 90  sugar 9  salt ||  7 29/12 m ||  12140 || lucky 7 food co..Itd || amai lardloomkaew pathumthan || BEST BEFORE || 37300037 202201/14 || CT OF THAILAND,1.8,False,전부틀림,002008.jpg,2029-12-NONE,640,small,C 후보는 있는데 전부 오답(오독)
002011,2020-06-30,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,2020.C6.30 || 2020.C6.30 || 2020. C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30,8.6,False,NONE,002011.jpg,NONE,1236,mid,D 후보 없음(미검출/전부 미인식)
002012,2020-06-30,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020.C6.30 || 2020C6.30,4.0,False,NONE,002012.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002015,2023-06-28,,YYYY.MM.DD,2023-08-28,YYYY,p1@640,False,False,1,1,2023-08-28,2023-08-28,YYYY,HHCSHE Band ||    2191 || H  www.banddotor.co.kr   101 201. H  AB S  S     d  S L 8E 518 1o  || 2023.08.28 E220062 9,1.8,False,월/일틀림,002015.jpg,2023-08-28,640,small,C 후보는 있는데 전부 오답(오독)
002026,NONE,,none,2020-01-03,YY,p2,False,False,1,1,2020-01-03,2020-01-03,YY,  D A     FA  || 20.01.03.13:04 S EFE P    D        ,1.9,False,라벨NONE인데답함,002026.jpg,2020-01-03,640,small,C 후보는 있는데 전부 오답(오독)
002052,NONE-04-14,,MM.DD,NONE,,,False,False,0,0,,,,Expiny Date 04 13:45 1 4 JK 45 TAI 2 || Coy || Denmar QIE2GI || Mint || SINCE || 2007 || PREMIUM || LATTE || Expiry Date 04 13:45 1 4 JK 4E DIAI 2 || co || Denmark DIE2a || Mint || SINCE || 2007 || PREMIUM || LATE || Expiry 8 Date 04 13:4   1 4 5 JK ofs DIAI 2 || Coy || Denmar QIE2FGI || Mint || SIN,8.1,False,NONE,002052.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002054,2021-12-NONE,,MM.YYYY,NONE,,,False,False,0,0,,,,00 g: || ergi/ || 51 g/r || fett / 31 g/r 0469201028721 EAI || ited Kingdom: 4 New Square  8 0g/r 0 06 g/r 15g/r Best before end: L5640305 06:39 S 8 || 1 0g/r 12 2021 || u Aficaty Lt. 4 Bree Consumir preferentemente antes del fin de/ || Parasta ennen loppua / B st f re utgangen av / ToAeH || Distbue,24.8,False,NONE,002054.jpg,NONE,887,mid,D 후보 없음(미검출/전부 미인식)
002055,2021-12-NONE,,MM.YYYY,NONE,,,False,False,0,0,,,,0 g: || gi/ 2433 kJ/k x/ || d Kingdom: 4 New Square  Ireland PO BOX 13038   Africa Pty  Ltd.  4 Bree : Lindt   Sprungli  Espana  stribueras av / Markkinoija: T a Tp  6A  SE-169 72 Solna. en lugar fresco y seco./ 1 0g/r 0 06 g/r 15g/r 51 g/r   Consumir preferentemente antes del fin e/ 12 2021 L5640 3,11.6,False,NONE,002055.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002061,NONE-04-17,,MM.DD,NONE,,,False,False,0,0,,,,1 s ot CERE OTHER B OH || 1 S  OTHRRE  OTHER 8  || OTER || OgA DH2R || DERE0 || T || LFPA || DHS || 04  177K115:59 || CrP || A || ChE OTHER A OH,4.8,False,NONE,002061.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002062,2023-02-NONE,,MM.YYYY,2020-02-NONE,MMYYYY,p2,True,False,1,1,2023-02-NONE,2020-02-NONE,MMYYYY,mmmmaADOC || LOT 502337-04 || EXP 02/2023 || SOLGAR || 1947 || Non-GMO || SUITABLE,1.1,False,연도만틀림,002062.jpg,2020-02-NONE,794,mid,B 1패스엔 있었는데 2패스가 지움
002081,2019-09-16,2,YY.MM.DD,2019-06-17,YY,fullres/p1@1024,False,False,1,1,2019-06-17,2019-06-17,YY,CHEILTEDANG || 248 AH100 2 || 19.06.174E1B tk1R1 HF AHEOMRLE / 53  350 || 19.09.1671TI || L 0 10 C 19 14 DEE FUR NE     E EUE 21 00424 20  4 23 FNE   880 11 1027 15 080-850-1200 || CHEILJEDANG ||  48 100  || HA1 1E || 19.06.174E1B 19.09.1671TI Ht || /  53  || AE  0 4 350 ||  0 10 C ONE  || 1    PA  ,6.7,True,월/일틀림,002081.jpg,2019-06-17,1047,mid,C 후보는 있는데 전부 오답(오독)
002084,2020-11-06,,DD.MM.YYYY,2020-03-13,DMY4,p2,True,False,2,2,2020-03-13;2020-11-06,2020-03-13,DMY4,trolandon en  c  m  ren   ha  pn Be || B || L00730303G8 Best before: 06/11/2020 Prod date: 13/03/2020 || 613036932158,1.4,False,월/일틀림,002084.jpg,2020-03-13,640,small,B 1패스엔 있었는데 2패스가 지움
002102,2021-12-25,,YYYY.MM.DD,2021-02-11,SP_YMD,p2,False,False,1,1,2021-12-19,2021-02-11,SP_YMD, 211219 I,1.0,False,월/일틀림,002102.jpg,2021-02-11,1274,mid,C 후보는 있는데 전부 오답(오독)
002103,2021-12-25,,YYYY.MM.DD,2021-12-19,CMP6_YMD,p1@640,False,False,1,1,2021-12-19,2021-12-19,CMP6_YMD,211219 I1,0.9,False,일만틀림,002103.jpg,2021-12-19,640,small,C 후보는 있는데 전부 오답(오독)
002125,2021-04-21,,DD MON YY,2021-04-24,D_MON_Y,p2,False,False,1,1,2021-04-02,2021-04-24,D_MON_Y, APR/2 ||  2 2 D  || BEST BY 2 APR/21 || 8 || S E 2 M  || 1 a,2.1,False,일만틀림,002125.jpg,2021-04-24,959,mid,C 후보는 있는데 전부 오답(오독)
002126,2021-04-21,,DD MON YY,2021-04-02,D_MON_Y,p1@640,False,False,1,1,2021-04-02,2021-04-02,D_MON_Y,BEST BY 2 APR/21 ||   A 0 B,1.0,False,일만틀림,002126.jpg,2021-04-02,640,small,C 후보는 있는데 전부 오답(오독)
002133,2021-10-04,d,DD.MM.YY,NONE-10-21,MMDD,p1@640,False,False,1,1,NONE-10-21,NONE-10-21,MMDD,04-10/21 FROA16T-2 ||  GZ6  Z20l MMIT 0Z,1.0,False,전부틀림,002133.jpg,NONE-10-21,640,small,C 후보는 있는데 전부 오답(오독)
002147,2022-07-26,,YYYY.MM.DD,2022-07-02,YY_LEAD0,p2,True,False,1,1,2022-07-26,2022-07-02,YY_LEAD0,48O H LH88 1509 || OCEAN SPRAY CRANBEE || 00 4  2154 ||   || H PET 871  PP   262 O0 || 2022.07.267,1.1,False,일만틀림,002147.jpg,2022-07-02,640,small,B 1패스엔 있었는데 2패스가 지움
002148,2022-01-03,,YYYY.MM.DD,2022-01-01,YYYY,erode2/p1@1024,False,False,1,1,2022-01-01,2022-01-01,YYYY, EDIEMOIAE  3.8   9g || E0LE H13Y EDEMIAE  4 43.  9g || EOLE   E  Q4J E. 9g || E  EDEIE 3.8  9g || OLA QUI || DEMIA  43.8  9g || 2022.01.012,4.5,False,일만틀림,002148.jpg,2022-01-01,990,mid,C 후보는 있는데 전부 오답(오독)
002152,2019-07-11,2,YY.MM.DD,2019-07-18,YY,p2,False,False,2,2,2019-06-12;2019-07-01,2019-06-12;2019-07-18,YY,19.06.12 || 19.07.1 B || EH,0.8,True,일만틀림,002152.jpg,2019-07-18,1189,mid,C 후보는 있는데 전부 오답(오독)
002153,2019-07-11,2,YY.MM.DD,2019-07-18,YY,p2,True,False,2,4,2019-06-12;2019-07-11,2019-06-12;2019-07-18,YY,19.07.11 19.06.12 || 21 EH,1.0,True,일만틀림,002153.jpg,2019-07-18,640,small,B 1패스엔 있었는데 2패스가 지움
002157,2021-12-25,,MON DD YYYY,NONE,,,False,False,0,0,,,,Keep in a coor || Prodou of Thhailand. Pkin P ld ting.oau || 145g NET  5.1oz  || BEST BEFORE: || Kep ina cco arn || roda of Thaland had Tang Pe  || 145g NET  5.10z  || BEST BEFORE: || Keep in aa coo Frout sod by weight  Produt o Thailand. Pting Py ld kting omau n || 145g NET  5.10z  || BEST BEFORE: ,5.3,False,NONE,002157.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002162,2023-06-18,,MM.DD.YY,2023-01-06,DDMMYY,p1@1024,False,False,1,1,2023-01-06,2023-01-06,DDMMYY,KIRKLAND  quality and || ttainents. 1t 17E Spanish Olives stuffed with minced pmiento Queen ond is or pif fragments of Seville  Spain texture frrom the always gt the Spanish Queen || LAND ature L.0170 BEST BY :06/1/123 || Sh Queen || ives C.I.F.A-41/097858 ||  minced pimiento C || facm SPAIN || p ge,3.0,False,월/일틀림,002162.jpg,2023-01-06,1238,mid,C 후보는 있는데 전부 오답(오독)
002163,2023-06-18,?,YYYY.MM.DD,NONE,,,False,False,0,0,,,,uty and || KIRKLAND e rom thea || Spanish Olives stufed witinced pimento Queen si fragments. C8 || LAND at h Queen L.0170 BEST BY 0061823 O hm SP || ves || minced pimiento || ality and || KIRKLAND e fron tha || Spanish  olive CStufed wh inest pi Queen t roonts OB || LAND at h n Queen Lo010 BST FY 08,6.3,False,NONE,002163.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002164,2021-01-29,2,YY.MM.DD,2020-10-30,YY,p2,False,False,1,1,2020-10-30,2020-10-30,YY,20.10.30 E  || HAT 41 S 30E100  21.01.297EA  MEME || X71E97 || 8  || 4   200,1.1,True,전부틀림,002164.jpg,2020-10-30,1210,mid,C 후보는 있는데 전부 오답(오독)
002165,2021-01-29,2,YY.MM.DD,2020-10-30,YY,p2,False,False,1,1,2020-10-30,2020-10-30,YY,HATH 48 X1X1-E1PxI ER 41 9   1 3.00  21.01.297N 20.10.30 E  ,1.3,True,전부틀림,002165.jpg,2020-10-30,640,small,C 후보는 있는데 전부 오답(오독)
002167,2021-05-28,,YYYY.MM.DD,2021-05-02,YYYY,p2,False,False,1,1,2021-05-02,2021-05-02,YYYY,09:5382 || 2021.05.2 || o,0.8,False,일만틀림,002167.jpg,2021-05-02,1350,mid,C 후보는 있는데 전부 오답(오독)
002183,2019-02-20,,YYYY.MM.DD,NONE,,,False,False,0,0,,,, A SAELTER   A8 B  .     CEEDBSEUAL 002414 BHL 722004654 GER OILEFSET  1 o LGg 3     g 3 N B801045176338  20 100g t 285kcal WIPEE L88 2g 338889 CM9g 26 g 3 27x1 || O HEA  A  EEE    W  A  HEEPOUELE 28002101N L   OIL   HO LEG Gn 3   A 2 BE010451733 3  20 100gt 2call WTP L488 259 E3EE899 2   3 21x1 || ,8.2,False,NONE,002183.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002190,2022-02-04,b,MON DD YYYY,NONE,,,False,False,0,0,,,, 3A K h /04 ||  A  id B/04 ||      ||    ||  3A K h ||  3A K h /04,4.5,False,NONE,002190.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
002192,2020-10-20,,YYYY.MM.DD,2026-10-20,YYMM_GLUE,p2,True,False,1,1,2020-10-20,2026-10-20,YYMM_GLUE,220..10.20 || 14:43 || 220.10.20 || 1443 || 22010.20 || 14:43 || 20.10.20 || 14:43,2.9,False,연도만틀림,002192.jpg,2026-10-20,640,small,B 1패스엔 있었는데 2패스가 지움
002194,2020-06-10,,YYYY.MM.DD,2020-06-01,YYYY,p1@640,False,False,1,1,2020-06-01,2020-06-01,YYYY,g 50kcal  || O : 2020.06.1  23:0 AC1,0.9,False,일만틀림,002194.jpg,2020-06-01,640,small,C 후보는 있는데 전부 오답(오독)
002202,2020-10-08,,YY.MM.DD,2020-05-02,SP_DMY,p1@640,False,False,2,2,2020-02-02;2020-05-02,2020-02-02;2020-05-02,SP_DMY,2 D 5   20 A 2 || 20. : 1 10. .08 B2 ||  DATE b 2 B 2    A  20 8,2.1,False,월/일틀림,002202.jpg,2020-05-02,640,small,C 후보는 있는데 전부 오답(오독)
002203,2021-01-08,2,YYYY.MM.DD,2021-09-10,DMY4,p2,True,True,3,9,2019-10-09;2021-01-08;2021-09-10,2019-10-09;2021-01-08;2021-09-10,DMY4;YYYY, 0     ||    NOTIOOAL ORH 2426 40g7  7  001324  100 g8170 kcal  01: 2019.10.09 2021.01.08    || ccm || /DAESANG || 880 10524360 12,2.7,True,월/일틀림,002203.jpg,2021-09-10,913,mid,A 2패스 후보에 정답 있음(선택 실패)
002215,2020-10-06,,YY.MM.DD,2020-10-16,YY,p2,False,False,1,1,2020-10-16,2020-10-16,YY,STEE E MIR 4E 9002 || E EIEENEIE pIE || 20.10.16 F1,0.9,False,일만틀림,002215.jpg,2020-10-16,640,small,C 후보는 있는데 전부 오답(오독)
